congress,congress_year,majority_requirement,modify_date,question,session,vote_date,vote_document_text,vote_number,vote_question_text,vote_result,vote_result_text,vote_title,absent,amendment_number,amendment_purpose,amendment_to_amendment_number,amendment_to_document_number,amendment_to_document_short_title,by_whom,document_congress,document_name,document_number,document_short_title,document_title,document_type,nays,present,tie_breaker_vote,yeas,first_name,last_name,lis_member_id,member_full,party,state,vote_cast
109,2006,1/2,-,On the Motion,2,February 14  2006   10:36 AM,A bill to provide for reconciliation pursuant to section 201(b) of the concurrent resolution on the budget for fiscal year 2006.,17,On the Motion (Kennedy Motion to Instruct Conference on H.R. 4297 Re: Capital Gains),Motion Rejected,Motion Rejected (47-53),Kennedy Motion to Instruct Conference on H.R. 4297 Re: Capital Gains,-,-,No Statement of Purpose on File.,-,-,-,-,-,H.R. 4297,4297,Tax Increase Prevention and Reconciliation Act of 2005,A bill to provide for reconciliation pursuant to section 201(b) of the concurrent resolution on the budget for fiscal year 2006.,H.R.,53,-,-,47,Ron,Wyden,S247,Wyden (D-OR),D,OR,Yea
109,2006,1/2,-,On the Motion,2,February 14  2006   11:20 AM,A bill to provide for reconciliation pursuant to section 201(b) of the concurrent resolution on the budget for fiscal year 2006.,18,On the Motion (Reed Motion to Instruct Conferees on H.R. 4297 Re: Military),Motion Rejected,Motion Rejected (45-55),Reed Motion to Instruct Conferees on H.R. 4297 Re: Military,-,-,No Statement of Purpose on File.,-,-,-,-,-,H.R. 4297,4297,Tax Increase Prevention and Reconciliation Act of 2005,A bill to provide for reconciliation pursuant to section 201(b) of the concurrent resolution on the budget for fiscal year 2006.,H.R.,55,-,-,45,Ron,Wyden,S247,Wyden (D-OR),D,OR,Yea
109,2006,1/2,-,On the Motion,2,February 14  2006   11:40 AM,A bill to provide for reconciliation pursuant to section 201(b) of the concurrent resolution on the budget for fiscal year 2006.,19,On the Motion (Hutchison Motion to Instruct Conferees on H.R. 4297 Re: States Sales Taxes),Motion Agreed to,Motion Agreed to (75-25),Hutchison Motion to Instruct Conferees on H.R. 4297 Re: States Sales Taxes,-,-,No Statement of Purpose on File.,-,-,-,-,-,H.R. 4297,4297,Tax Increase Prevention and Reconciliation Act of 2005,A bill to provide for reconciliation pursuant to section 201(b) of the concurrent resolution on the budget for fiscal year 2006.,H.R.,25,-,-,75,Ron,Wyden,S247,Wyden (D-OR),D,OR,Nay
109,2006,1/2,-,On the Motion,2,February 14  2006   12:06 PM,A bill to provide for reconciliation pursuant to section 201(b) of the concurrent resolution on the budget for fiscal year 2006.,20,On the Motion (Lautenberg Motion to Instruct Conferees on H.R. 4297 Re: National Debt),Motion Rejected,Motion Rejected (46-54),Lautenberg Motion to Instruct Conferees on H.R. 4297 Re: National Debt,-,-,No Statement of Purpose on File.,-,-,-,-,-,H.R. 4297,4297,Tax Increase Prevention and Reconciliation Act of 2005,A bill to provide for reconciliation pursuant to section 201(b) of the concurrent resolution on the budget for fiscal year 2006.,H.R.,54,-,-,46,Ron,Wyden,S247,Wyden (D-OR),D,OR,Yea
109,2006,3/5,-,On the Motion,2,February 14  2006   06:21 PM,A bill to create a fair and efficient system to resolve claims of victims for bodily injury caused by asbestos exposure  and for other purposes.,21,On the Motion (Motion to Waive CBA Re: S. 852),Motion Rejected,Motion Rejected (58-41  3/5 majority required),Motion to Waive CBA Re: S. 852,1,-,No Statement of Purpose on File.,-,-,-,-,-,S. 852,852,Fairness in Asbestos Injury Resolution Act of 2005,A bill to create a fair and efficient system to resolve claims of victims for bodily injury caused by asbestos exposure  and for other purposes.,S.,41,-,-,58,Ron,Wyden,S247,Wyden (D-OR),D,OR,Nay
109,2006,3/5,-,On the Cloture Motion,2,February 16  2006   10:31 AM,A bill to clarify that individuals who receive FISA orders can challenge nondisclosure requirements  that individuals who receive national security letters are not required to disclose the name of their attorney  that libraries are not wire or electronic communication service providers unless they provide specific services  and for other purposes.,22,On the Cloture Motion S. 2271,Cloture Motion Agreed to,Cloture Motion Agreed to (96-3  3/5 majority required),Motion to Invoke Cloture on the Motion to Proceed to Consider S. 2271,1,-,No Statement of Purpose on File.,-,-,-,-,-,S. 2271,2271,USA PATRIOT Act Additional Reauthorizing Amendments Act of 2006,A bill to clarify that individuals who receive FISA orders can challenge nondisclosure requirements  that individuals who receive national security letters are not required to disclose the name of their attorney  that libraries are not wire or electronic communication service providers unless they provide specific services  and for other purposes.,S.,3,-,-,96,Ron,Wyden,S247,Wyden (D-OR),D,OR,Yea
109,2006,3/5,-,On the Cloture Motion,2,February 28  2006   02:33 PM,A bill to clarify that individuals who receive FISA orders can challenge nondisclosure requirements  that individuals who receive national security letters are not required to disclose the name of their attorney  that libraries are not wire or electronic communication service providers unless they provide specific services  and for other purposes.,23,On the Cloture Motion S. 2271,Cloture Motion Agreed to,Cloture Motion Agreed to (69-30  3/5 majority required),Motion to Invoke Cloture on S. 2271,1,-,No Statement of Purpose on File.,-,-,-,-,-,S. 2271,2271,USA PATRIOT Act Additional Reauthorizing Amendments Act of 2006,A bill to clarify that individuals who receive FISA orders can challenge nondisclosure requirements  that individuals who receive national security letters are not required to disclose the name of their attorney  that libraries are not wire or electronic communication service providers unless they provide specific services  and for other purposes.,S.,30,-,-,69,Ron,Wyden,S247,Wyden (D-OR),D,OR,Nay
109,2006,1/2,-,On the Amendment,2,March 1  2006   10:08 AM,To establish the enactment date of the Act.,24,On the Amendment S.Amdt. 2895 to S. 2271 (USA PATRIOT Act Additional Reauthorizing Amendments Act of 2006),Amendment Agreed to,Amendment Agreed to (81-18),First Amdt. No. 2895 As Amended,1,S.Amdt. 2895,To establish the enactment date of the Act.,-,S. 2271,USA PATRIOT Act Additional Reauthorizing Amendments Act of 2006,-,-,-,-,-,-,-,18,-,-,81,Ron,Wyden,S247,Wyden (D-OR),D,OR,Nay
109,2006,1/2,-,On Passage of the Bill,2,March 1  2006   12:02 PM,A bill to clarify that individuals who receive FISA orders can challenge nondisclosure requirements  that individuals who receive national security letters are not required to disclose the name of their attorney  that libraries are not wire or electronic communication service providers unless they provide specific services  and for other purposes.,25,On Passage of the Bill S. 2271,Bill Passed,Bill Passed (95-4),S. 2271  As Amended,1,-,No Statement of Purpose on File.,-,-,-,-,-,S. 2271,2271,USA PATRIOT Act Additional Reauthorizing Amendments Act of 2006,A bill to clarify that individuals who receive FISA orders can challenge nondisclosure requirements  that individuals who receive national security letters are not required to disclose the name of their attorney  that libraries are not wire or electronic communication service providers unless they provide specific services  and for other purposes.,S.,4,-,-,95,Ron,Wyden,S247,Wyden (D-OR),D,OR,Yea
109,2006,1/2,-,On the Motion to Proceed,2,March 1  2006   12:34 PM,A bill to extend and modify authorities needed to combat terrorism  and for other purposes.,26,On the Motion to Proceed H.R. 3199,Motion to Proceed Agreed to,Motion to Proceed Agreed to (86-13),Motion to Proceed to Consider the Motion to Reconsider the Vote by which the Motion to Invoke Cloture on the Conference Report to Accompany H.R. 3199 was Not Agreed To (RCV 358).,1,-,No Statement of Purpose on File.,-,-,-,-,-,H.R. 3199,3199,USA PATRIOT Improvement and Reauthorization Act of 2005,A bill to extend and modify authorities needed to combat terrorism  and for other purposes.,H.R.,13,-,-,86,Ron,Wyden,S247,Wyden (D-OR),D,OR,Nay
109,2006,1/2,-,On the Motion to Reconsider,2,March 1  2006   12:53 PM,A bill to extend and modify authorities needed to combat terrorism  and for other purposes.,27,On the Motion to Reconsider H.R. 3199,Motion to Reconsider Agreed to,Motion to Reconsider Agreed to (85-14),Motion to Reconsider the Vote by Which Cloture was Not Invoked on the Conference Report to Accompany H.R. 3199 (RCV 358).,1,-,No Statement of Purpose on File.,-,-,-,-,-,H.R. 3199,3199,USA PATRIOT Improvement and Reauthorization Act of 2005,A bill to extend and modify authorities needed to combat terrorism  and for other purposes.,H.R.,14,-,-,85,Ron,Wyden,S247,Wyden (D-OR),D,OR,Nay
109,2006,3/5,-,On the Cloture Motion,2,March 1  2006   01:11 PM,A bill to extend and modify authorities needed to combat terrorism  and for other purposes.,28,On the Cloture Motion H.R. 3199,Cloture Motion Agreed to,Cloture Motion Agreed to (84-15  3/5 majority required),Upon Reconsideration - Cloture on The Conference Report to Accompany H.R. 3199,1,-,No Statement of Purpose on File.,-,-,-,-,-,H.R. 3199,3199,USA PATRIOT Improvement and Reauthorization Act of 2005,A bill to extend and modify authorities needed to combat terrorism  and for other purposes.,H.R.,15,-,-,84,Ron,Wyden,S247,Wyden (D-OR),D,OR,Nay
109,2006,1/2,-,On the Conference Report,2,March 2  2006   03:01 PM,A bill to extend and modify authorities needed to combat terrorism  and for other purposes.,29,On the Conference Report H.R. 3199,Conference Report Agreed to,Conference Report Agreed to (89-10),H.R. 3199 Conference Report,1,-,No Statement of Purpose on File.,-,-,-,-,-,H.R. 3199,3199,USA PATRIOT Improvement and Reauthorization Act of 2005,A bill to extend and modify authorities needed to combat terrorism  and for other purposes.,H.R.,10,-,-,89,Ron,Wyden,S247,Wyden (D-OR),D,OR,Nay
109,2006,3/5,-,On the Motion,2,March 2  2006   04:11 PM,A bill to make available funds included in the Deficit Reduction Act of 2005 for the Low-Income Home Energy Assistance Program for fiscal year 2006  and for other purposes.,30,On the Motion (Motion to Waive CBA Re: S. 2320),Motion Agreed to,Motion Agreed to (66-31  3/5 majority required),Motion to Waive CBA Re: S. 2320,3,-,No Statement of Purpose on File.,-,-,-,-,-,S. 2320,2320,-,A bill to make available funds included in the Deficit Reduction Act of 2005 for the Low-Income Home Energy Assistance Program for fiscal year 2006  and for other purposes.,S.,31,-,-,66,Ron,Wyden,S247,Wyden (D-OR),D,OR,Yea
109,2006,1/2,January 8  2010   12:26 PM,On the Nomination,2,March 6  2006   05:29 PM,Timothy C. Batten  Sr.  of Georgia  to be United States District Judge for the Northern District of Georgia,31,On the Nomination PN938,Nomination Confirmed,Nomination Confirmed (88-0),Confirmation Timothy C. Batten  Sr.  of Georgia  to be U.S. District Judge,12,-,No Statement of Purpose on File.,-,-,-,-,109,PN938,938,-,Timothy C. Batten  Sr.  of Georgia  to be United States District Judge for the Northern District of Georgia,PN,0,-,-,88,Ron,Wyden,S247,Wyden (D-OR),D,OR,Yea
109,2006,1/2,January 8  2010   12:29 PM,On the Nomination,2,March 6  2006   06:00 PM,Thomas E. Johnston  of West Virginia  to be United States District Judge for the Southern District of West Virginia,32,On the Nomination PN940,Nomination Confirmed,Nomination Confirmed (89-0),Confirmation Thomas E. Johnston  of West Virginia  to be U.S. District Judge,11,-,No Statement of Purpose on File.,-,-,-,-,109,PN940,940,-,Thomas E. Johnston  of West Virginia  to be United States District Judge for the Southern District of West Virginia,PN,0,-,-,89,Ron,Wyden,S247,Wyden (D-OR),D,OR,Yea
109,2006,3/5,-,On the Cloture Motion,2,March 7  2006   11:07 AM,A bill to make available funds included in the Deficit Reduction Act of 2005 for the Low-Income Home Energy Assistance Program for fiscal year 2006  and for other purposes.,33,On the Cloture Motion S. 2320,Cloture Motion Agreed to,Cloture Motion Agreed to (75-25  3/5 majority required),Motion to Invoke Cloture on S. 2320,-,-,No Statement of Purpose on File.,-,-,-,-,-,S. 2320,2320,-,A bill to make available funds included in the Deficit Reduction Act of 2005 for the Low-Income Home Energy Assistance Program for fiscal year 2006  and for other purposes.,S.,25,-,-,75,Ron,Wyden,S247,Wyden (D-OR),D,OR,Yea
109,2006,1/2,-,On the Amendment,2,March 7  2006   06:07 PM,To improve the distribution of funds to States under there Low-Income Home Energy Assistance Program.,34,On the Amendment S.Amdt. 2913 to S.Amdt. 2899 to S. 2320 (No short title on file),Amendment Agreed to,Amendment Agreed to (68-31),Snowe Amdt. No. 2913,1,S.Amdt. 2913,To improve the distribution of funds to States under there Low-Income Home Energy Assistance Program.,S.Amdt. 2899,S. 2320,No short title on file,-,-,-,-,-,-,-,31,-,-,68,Ron,Wyden,S247,Wyden (D-OR),D,OR,Yea
109,2006,1/2,-,On the Amendment,2,March 8  2006   11:30 AM,To provide additional transparency in the legislative process.,35,On the Amendment S.Amdt. 2932 to S. 2349 (527 Reform Act of 2006),Amendment Rejected,Amendment Rejected (44-55),Reid Amdt. No. 2932,1,S.Amdt. 2932,To provide additional transparency in the legislative process.,-,S. 2349,527 Reform Act of 2006,-,-,-,-,-,-,-,55,-,-,44,Ron,Wyden,S247,Wyden (D-OR),D,OR,Yea
109,2006,2/3,-,On the Cloture Motion,2,March 9  2006   02:03 PM,To provide greater transparency with respect to lobbying activities  to amend the Federal Election Campaign Act of 1971 to clarify when organizations described in section 527 of the Internal Revenue Code of 1986 must register as political committees  and for other purposes.,36,On the Cloture Motion S. 2349,Cloture Motion Rejected,Cloture Motion Rejected (51-47  2/3 majority required),Motion to Invoke Cloture on S. 2349,2,-,No Statement of Purpose on File.,-,-,-,-,-,S. 2349,2349,527 Reform Act of 2006,To provide greater transparency with respect to lobbying activities  to amend the Federal Election Campaign Act of 1971 to clarify when organizations described in section 527 of the Internal Revenue Code of 1986 must register as political committees  and for other purposes.,S.,47,-,-,51,Ron,Wyden,S247,Wyden (D-OR),D,OR,Nay
109,2006,1/2,January 8  2010   12:28 PM,On the Nomination,2,March 13  2006   06:08 PM,Leo Maury Gordon  of New Jersey  to be a Judge of the United States Court of International Trade,37,On the Nomination PN1060,Nomination Confirmed,Nomination Confirmed (82-0),Confirmation Leo Maury Gordon  of New Jersey  to be a Judge of the U.S. Court of International Trade,18,-,No Statement of Purpose on File.,-,-,-,-,109,PN1060,1060,-,Leo Maury Gordon  of New Jersey  to be a Judge of the United States Court of International Trade,PN,0,-,-,82,Ron,Wyden,S247,Wyden (D-OR),D,OR,Yea
109,2006,1/2,-,On the Amendment,2,March 14  2006   03:07 PM,To fully reinstate the pay-as-you-go requirement through 2011.,38,On the Amendment S.Amdt. 3013 to S.Con.Res. 83 (No short title on file),Amendment Rejected,Amendment Rejected (50-50),Conrad Amdt. No. 3013,-,S.Amdt. 3013,To fully reinstate the pay-as-you-go requirement through 2011.,-,S.Con.Res. 83,No short title on file,-,-,-,-,-,-,-,50,-,-,50,Ron,Wyden,S247,Wyden (D-OR),D,OR,Yea
109,2006,1/2,-,On the Amendment,2,March 14  2006   03:38 PM,To support college access and job training by: (1) restoring program cuts slated for vocational education  TRIO  GEAR UP  Perkins Loans  and other student aid programs; (2) increasing investment in student aid programs  including increasing the maximum Pell Grant to $4 500; and (3) restoring cuts slated for job training programs; paid for by closing $6.3 billion in corporate tax loopholes.,39,On the Amendment S.Amdt. 3028 to S.Con.Res. 83 (No short title on file),Amendment Rejected,Amendment Rejected (50-50),Kennedy Amdt. No. 3028,-,S.Amdt. 3028,To support college access and job training by: (1) restoring program cuts slated for vocational education  TRIO  GEAR UP  Perkins Loans  and other student aid programs; (2) increasing investment in student aid programs  including increasing the maximum Pell Grant to $4 500; and (3) restoring cuts slated for job training programs; paid for by closing $6.3 billion in corporate tax loopholes.,-,S.Con.Res. 83,No short title on file,-,-,-,-,-,-,-,50,-,-,50,Ron,Wyden,S247,Wyden (D-OR),D,OR,Yea
